"","method","wavelength1","value","plate","sampling","treatment","temperature","nut","rep"
"3572","RFU ","395,680",105,"all","9","pulse","12","Low","1"
"3573","RFU ","395,680",172,"all","9","pulse","15","Low","1"
"3574","RFU ","395,680",346,"all","9","pulse","18","Low","1"
"3575","RFU ","395,680",472,"all","9","pulse","21","Low","1"
"3576","RFU ","614,680",21,"all","9","pulse","9","Low","1"
"3577","RFU ","614,680",17,"all","9","pulse","12","Low","1"
"3578","RFU ","614,680",38,"all","9","pulse","15","Low","1"
"3579","RFU ","614,680",63,"all","9","pulse","18","Low","1"
"3580","RFU ","614,680",77,"all","9","pulse","21","Low","1"
"3581","RFU ","440,660",89,"all","9","pulse","9","Low","1"
"3582","RFU ","440,660",66,"all","9","pulse","12","Low","1"
"3583","RFU ","440,660",119,"all","9","pulse","15","Low","1"
"3584","RFU ","440,660",199,"all","9","pulse","18","Low","1"
"3585","RFU ","440,660",362,"all","9","pulse","21","Low","1"
"3586","OD ","440",0.102,"all","9","pulse","9","Low","1"
"3587","OD ","440",0.082,"all","9","pulse","12","Low","1"
"3588","OD ","440",0.091,"all","9","pulse","15","Low","1"
"3589","OD ","440",0.118,"all","9","pulse","18","Low","1"
"3590","OD ","440",0.149,"all","9","pulse","21","Low","1"
"3591","OD ","450",0.099,"all","9","pulse","9","Low","1"
"3592","OD ","450",0.078,"all","9","pulse","12","Low","1"
"3593","OD ","450",0.092,"all","9","pulse","15","Low","1"
"3594","OD ","450",0.113,"all","9","pulse","18","Low","1"
"3595","OD ","450",0.144,"all","9","pulse","21","Low","1"
"3596","OD ","650",0.075,"all","9","pulse","9","Low","1"
"3597","OD ","650",0.061,"all","9","pulse","12","Low","1"
"3598","OD ","650",0.071,"all","9","pulse","15","Low","1"
"3599","OD ","650",0.086,"all","9","pulse","18","Low","1"
"3600","OD ","650",0.115,"all","9","pulse","21","Low","1"
"3601","OD ","800",0.066,"all","9","pulse","9","Low","1"
"3602","OD ","800",0.062,"all","9","pulse","12","Low","1"
"3603","OD ","800",0.067,"all","9","pulse","15","Low","1"
"3604","OD ","800",0.083,"all","9","pulse","18","Low","1"
"3605","OD ","800",0.105,"all","9","pulse","21","Low","1"
"3606","RFU ","395,680",48,"all","9","pulse","9","Low","2"
"3607","RFU ","395,680",82,"all","9","pulse","12","Low","2"
"3608","RFU ","395,680",110,"all","9","pulse","15","Low","2"
"3609","RFU ","395,680",197,"all","9","pulse","18","Low","2"
"3610","RFU ","395,680",463,"all","9","pulse","21","Low","2"
"3611","RFU ","614,680",9,"all","9","pulse","9","Low","2"
"3612","RFU ","614,680",10,"all","9","pulse","12","Low","2"
"3613","RFU ","614,680",14,"all","9","pulse","15","Low","2"
"3614","RFU ","614,680",28,"all","9","pulse","18","Low","2"
"3615","RFU ","614,680",70,"all","9","pulse","21","Low","2"
"3616","RFU ","440,660",38,"all","9","pulse","9","Low","2"
"3617","RFU ","440,660",46,"all","9","pulse","12","Low","2"
"3618","RFU ","440,660",70,"all","9","pulse","15","Low","2"
"3619","RFU ","440,660",124,"all","9","pulse","18","Low","2"
"3620","RFU ","440,660",349,"all","9","pulse","21","Low","2"
"3621","OD ","440",0.073,"all","9","pulse","9","Low","2"
"3622","OD ","440",0.077,"all","9","pulse","12","Low","2"
"3623","OD ","440",0.078,"all","9","pulse","15","Low","2"
"3624","OD ","440",0.088,"all","9","pulse","18","Low","2"
"3625","OD ","440",0.118,"all","9","pulse","21","Low","2"
"3626","OD ","450",0.07,"all","9","pulse","9","Low","2"
"3627","OD ","450",0.073,"all","9","pulse","12","Low","2"
"3628","OD ","450",0.078,"all","9","pulse","15","Low","2"
"3629","OD ","450",0.088,"all","9","pulse","18","Low","2"
"3630","OD ","450",0.118,"all","9","pulse","21","Low","2"
"3631","OD ","650",0.054,"all","9","pulse","9","Low","2"
"3632","OD ","650",0.056,"all","9","pulse","12","Low","2"
"3633","OD ","650",0.058,"all","9","pulse","15","Low","2"
"3634","OD ","650",0.068,"all","9","pulse","18","Low","2"
"3635","OD ","650",0.086,"all","9","pulse","21","Low","2"
"3636","OD ","800",0.05,"all","9","pulse","9","Low","2"
"3637","OD ","800",0.059,"all","9","pulse","12","Low","2"
"3638","OD ","800",0.054,"all","9","pulse","15","Low","2"
"3639","OD ","800",0.065,"all","9","pulse","18","Low","2"
"3640","OD ","800",0.088,"all","9","pulse","21","Low","2"
"3641","RFU ","395,680",92,"all","9","pulse","9","Low","3"
"3642","RFU ","395,680",69,"all","9","pulse","12","Low","3"
"3643","RFU ","395,680",135,"all","9","pulse","15","Low","3"
"3644","RFU ","395,680",191,"all","9","pulse","18","Low","3"
"3645","RFU ","395,680",455,"all","9","pulse","21","Low","3"
"3646","RFU ","614,680",18,"all","9","pulse","9","Low","3"
"3647","RFU ","614,680",17,"all","9","pulse","12","Low","3"
"3648","RFU ","614,680",22,"all","9","pulse","15","Low","3"
"3649","RFU ","614,680",32,"all","9","pulse","18","Low","3"
"3650","RFU ","614,680",81,"all","9","pulse","21","Low","3"
"3651","RFU ","440,660",66,"all","9","pulse","9","Low","3"
"3652","RFU ","440,660",49,"all","9","pulse","12","Low","3"
"3653","RFU ","440,660",94,"all","9","pulse","15","Low","3"
"3654","RFU ","440,660",139,"all","9","pulse","18","Low","3"
"3655","RFU ","440,660",333,"all","9","pulse","21","Low","3"
"3656","OD ","440",0.08,"all","9","pulse","9","Low","3"
"3657","OD ","440",0.072,"all","9","pulse","12","Low","3"
"3658","OD ","440",0.079,"all","9","pulse","15","Low","3"
"3659","OD ","440",0.086,"all","9","pulse","18","Low","3"
"3660","OD ","440",0.105,"all","9","pulse","21","Low","3"
"3661","OD ","450",0.078,"all","9","pulse","9","Low","3"
"3662","OD ","450",0.071,"all","9","pulse","12","Low","3"
"3663","OD ","450",0.077,"all","9","pulse","15","Low","3"
"3664","OD ","450",0.085,"all","9","pulse","18","Low","3"
"3665","OD ","450",0.111,"all","9","pulse","21","Low","3"
"3666","OD ","650",0.062,"all","9","pulse","9","Low","3"
"3667","OD ","650",0.052,"all","9","pulse","12","Low","3"
"3668","OD ","650",0.059,"all","9","pulse","15","Low","3"
"3669","OD ","650",0.067,"all","9","pulse","18","Low","3"
"3670","OD ","650",0.077,"all","9","pulse","21","Low","3"
"3671","OD ","800",0.059,"all","9","pulse","9","Low","3"
"3672","OD ","800",0.054,"all","9","pulse","12","Low","3"
"3673","OD ","800",0.058,"all","9","pulse","15","Low","3"
"3674","OD ","800",0.064,"all","9","pulse","18","Low","3"
"3675","OD ","800",0.074,"all","9","pulse","21","Low","3"
"3676","RFU ","395,680",56,"all","9","pulse","9","HI","1"
"3677","RFU ","395,680",47,"all","9","pulse","12","HI","1"
"3678","RFU ","395,680",84,"all","9","pulse","15","HI","1"
"3679","RFU ","395,680",101,"all","9","pulse","18","HI","1"
"3680","RFU ","395,680",214,"all","9","pulse","21","HI","1"
"3681","RFU ","614,680",10,"all","9","pulse","9","HI","1"
"3682","RFU ","614,680",11,"all","9","pulse","12","HI","1"
"3683","RFU ","614,680",13,"all","9","pulse","15","HI","1"
"3684","RFU ","614,680",16,"all","9","pulse","18","HI","1"
"3685","RFU ","614,680",44,"all","9","pulse","21","HI","1"
"3686","RFU ","440,660",47,"all","9","pulse","9","HI","1"
"3687","RFU ","440,660",39,"all","9","pulse","12","HI","1"
"3688","RFU ","440,660",54,"all","9","pulse","15","HI","1"
"3689","RFU ","440,660",71,"all","9","pulse","18","HI","1"
"3690","RFU ","440,660",155,"all","9","pulse","21","HI","1"
"3691","OD ","440",0.067,"all","9","pulse","9","HI","1"
"3692","OD ","440",0.065,"all","9","pulse","12","HI","1"
"3693","OD ","440",0.077,"all","9","pulse","15","HI","1"
"3694","OD ","440",0.079,"all","9","pulse","18","HI","1"
"3695","OD ","440",0.095,"all","9","pulse","21","HI","1"
"3696","OD ","450",0.066,"all","9","pulse","9","HI","1"
"3697","OD ","450",0.064,"all","9","pulse","12","HI","1"
"3698","OD ","450",0.075,"all","9","pulse","15","HI","1"
"3699","OD ","450",0.077,"all","9","pulse","18","HI","1"
"3700","OD ","450",0.098,"all","9","pulse","21","HI","1"
"3701","OD ","650",0.052,"all","9","pulse","9","HI","1"
"3702","OD ","650",0.05,"all","9","pulse","12","HI","1"
"3703","OD ","650",0.058,"all","9","pulse","15","HI","1"
"3704","OD ","650",0.058,"all","9","pulse","18","HI","1"
"3705","OD ","650",0.075,"all","9","pulse","21","HI","1"
"3706","OD ","800",0.051,"all","9","pulse","9","HI","1"
"3707","OD ","800",0.05,"all","9","pulse","12","HI","1"
"3708","OD ","800",0.057,"all","9","pulse","15","HI","1"
"3709","OD ","800",0.057,"all","9","pulse","18","HI","1"
"3710","OD ","800",0.07,"all","9","pulse","21","HI","1"
"3711","RFU ","395,680",40,"all","9","pulse","9","HI","2"
"3712","RFU ","395,680",37,"all","9","pulse","12","HI","2"
"3713","RFU ","395,680",40,"all","9","pulse","15","HI","2"
"3714","RFU ","395,680",94,"all","9","pulse","18","HI","2"
"3715","RFU ","395,680",204,"all","9","pulse","21","HI","2"
"3716","RFU ","614,680",6,"all","9","pulse","9","HI","2"
"3717","RFU ","614,680",10,"all","9","pulse","12","HI","2"
"3718","RFU ","614,680",2,"all","9","pulse","15","HI","2"
"3719","RFU ","614,680",14,"all","9","pulse","18","HI","2"
"3720","RFU ","614,680",39,"all","9","pulse","21","HI","2"
"3721","RFU ","440,660",45,"all","9","pulse","9","HI","2"
"3722","RFU ","440,660",34,"all","9","pulse","12","HI","2"
"3723","RFU ","440,660",51,"all","9","pulse","15","HI","2"
"3724","RFU ","440,660",67,"all","9","pulse","18","HI","2"
"3725","RFU ","440,660",140,"all","9","pulse","21","HI","2"
"3726","OD ","440",0.062,"all","9","pulse","9","HI","2"
"3727","OD ","440",0.063,"all","9","pulse","12","HI","2"
"3728","OD ","440",0.061,"all","9","pulse","15","HI","2"
"3729","OD ","440",0.078,"all","9","pulse","18","HI","2"
"3730","OD ","440",0.089,"all","9","pulse","21","HI","2"
"3731","OD ","450",0.062,"all","9","pulse","9","HI","2"
"3732","OD ","450",0.06,"all","9","pulse","12","HI","2"
"3733","OD ","450",0.059,"all","9","pulse","15","HI","2"
"3734","OD ","450",0.076,"all","9","pulse","18","HI","2"
"3735","OD ","450",0.092,"all","9","pulse","21","HI","2"
"3736","OD ","650",0.048,"all","9","pulse","9","HI","2"
"3737","OD ","650",0.047,"all","9","pulse","12","HI","2"
"3738","OD ","650",0.047,"all","9","pulse","15","HI","2"
"3739","OD ","650",0.057,"all","9","pulse","18","HI","2"
"3740","OD ","650",0.068,"all","9","pulse","21","HI","2"
"3741","OD ","800",0.048,"all","9","pulse","9","HI","2"
"3742","OD ","800",0.047,"all","9","pulse","12","HI","2"
"3743","OD ","800",0.048,"all","9","pulse","15","HI","2"
"3744","OD ","800",0.056,"all","9","pulse","18","HI","2"
"3745","OD ","800",0.065,"all","9","pulse","21","HI","2"
"3746","RFU ","395,680",52,"all","9","pulse","9","HI","3"
"3747","RFU ","395,680",54,"all","9","pulse","12","HI","3"
"3748","RFU ","395,680",67,"all","9","pulse","15","HI","3"
"3749","RFU ","395,680",102,"all","9","pulse","18","HI","3"
"3750","RFU ","395,680",217,"all","9","pulse","21","HI","3"
"3751","RFU ","614,680",17,"all","9","pulse","9","HI","3"
"3752","RFU ","614,680",11,"all","9","pulse","12","HI","3"
"3753","RFU ","614,680",13,"all","9","pulse","15","HI","3"
"3754","RFU ","614,680",9,"all","9","pulse","18","HI","3"
"3755","RFU ","614,680",45,"all","9","pulse","21","HI","3"
"3756","RFU ","440,660",56,"all","9","pulse","9","HI","3"
"3757","RFU ","440,660",36,"all","9","pulse","12","HI","3"
"3758","RFU ","440,660",60,"all","9","pulse","15","HI","3"
"3759","RFU ","440,660",88,"all","9","pulse","18","HI","3"
"3760","RFU ","440,660",122,"all","9","pulse","21","HI","3"
"3761","OD ","440",0.069,"all","9","pulse","9","HI","3"
"3762","OD ","440",0.068,"all","9","pulse","12","HI","3"
"3763","OD ","440",0.072,"all","9","pulse","15","HI","3"
"3764","OD ","440",0.081,"all","9","pulse","18","HI","3"
"3765","OD ","440",0.096,"all","9","pulse","21","HI","3"
"3766","OD ","450",0.068,"all","9","pulse","9","HI","3"
"3767","OD ","450",0.065,"all","9","pulse","12","HI","3"
"3768","OD ","450",0.071,"all","9","pulse","15","HI","3"
"3769","OD ","450",0.08,"all","9","pulse","18","HI","3"
"3770","OD ","450",0.092,"all","9","pulse","21","HI","3"
"3771","OD ","650",0.051,"all","9","pulse","9","HI","3"
"3772","OD ","650",0.05,"all","9","pulse","12","HI","3"
"3773","OD ","650",0.055,"all","9","pulse","15","HI","3"
"3774","OD ","650",0.059,"all","9","pulse","18","HI","3"
"3775","OD ","650",0.073,"all","9","pulse","21","HI","3"
"3776","OD ","800",0.051,"all","9","pulse","9","HI","3"
"3777","OD ","800",0.05,"all","9","pulse","12","HI","3"
"3778","OD ","800",0.055,"all","9","pulse","15","HI","3"
"3779","OD ","800",0.056,"all","9","pulse","18","HI","3"
"3780","OD ","800",0.069,"all","9","pulse","21","HI","3"
"3781","RFU ","395,680",158,"all","8","pulse","9","Low","1"
"3782","RFU ","395,680",74,"all","8","pulse","12","Low","1"
"3783","RFU ","395,680",171,"all","8","pulse","15","Low","1"
"3784","RFU ","395,680",335,"all","8","pulse","18","Low","1"
"3785","RFU ","395,680",260,"all","8","pulse","21","Low","1"
"3786","RFU ","614,680",23,"all","8","pulse","9","Low","1"
"3787","RFU ","614,680",12,"all","8","pulse","12","Low","1"
"3788","RFU ","614,680",30,"all","8","pulse","15","Low","1"
"3789","RFU ","614,680",71,"all","8","pulse","18","Low","1"
"3790","RFU ","614,680",39,"all","8","pulse","21","Low","1"
"3791","RFU ","440,660",112,"all","8","pulse","9","Low","1"
"3792","RFU ","440,660",54,"all","8","pulse","12","Low","1"
"3793","RFU ","440,660",132,"all","8","pulse","15","Low","1"
"3794","RFU ","440,660",274,"all","8","pulse","18","Low","1"
"3795","RFU ","440,660",188,"all","8","pulse","21","Low","1"
"3796","OD ","440",0.077,"all","8","pulse","9","Low","1"
"3797","OD ","440",0.081,"all","8","pulse","12","Low","1"
"3798","OD ","440",0.095,"all","8","pulse","15","Low","1"
"3799","OD ","440",0.106,"all","8","pulse","18","Low","1"
"3800","OD ","440",0.187,"all","8","pulse","21","Low","1"
"3801","OD ","450",0.074,"all","8","pulse","9","Low","1"
"3802","OD ","450",0.079,"all","8","pulse","12","Low","1"
"3803","OD ","450",0.093,"all","8","pulse","15","Low","1"
"3804","OD ","450",0.111,"all","8","pulse","18","Low","1"
"3805","OD ","450",0.184,"all","8","pulse","21","Low","1"
"3806","OD ","650",0.059,"all","8","pulse","9","Low","1"
"3807","OD ","650",0.062,"all","8","pulse","12","Low","1"
"3808","OD ","650",0.074,"all","8","pulse","15","Low","1"
"3809","OD ","650",0.083,"all","8","pulse","18","Low","1"
"3810","OD ","650",0.146,"all","8","pulse","21","Low","1"
"3811","OD ","800",0.055,"all","8","pulse","9","Low","1"
"3812","OD ","800",0.061,"all","8","pulse","12","Low","1"
"3813","OD ","800",0.07,"all","8","pulse","15","Low","1"
"3814","OD ","800",0.076,"all","8","pulse","18","Low","1"
"3815","OD ","800",0.141,"all","8","pulse","21","Low","1"
"3816","RFU ","395,680",95,"all","8","pulse","9","Low","2"
"3817","RFU ","395,680",47,"all","8","pulse","12","Low","2"
"3818","RFU ","395,680",87,"all","8","pulse","15","Low","2"
"3819","RFU ","395,680",413,"all","8","pulse","18","Low","2"
"3820","RFU ","395,680",198,"all","8","pulse","21","Low","2"
"3821","RFU ","614,680",19,"all","8","pulse","9","Low","2"
"3822","RFU ","614,680",5,"all","8","pulse","12","Low","2"
"3823","RFU ","614,680",16,"all","8","pulse","15","Low","2"
"3824","RFU ","614,680",72,"all","8","pulse","18","Low","2"
"3825","RFU ","614,680",30,"all","8","pulse","21","Low","2"
"3826","RFU ","440,660",55,"all","8","pulse","9","Low","2"
"3827","RFU ","440,660",45,"all","8","pulse","12","Low","2"
"3828","RFU ","440,660",60,"all","8","pulse","15","Low","2"
"3829","RFU ","440,660",287,"all","8","pulse","18","Low","2"
"3830","RFU ","440,660",144,"all","8","pulse","21","Low","2"
"3831","OD ","440",0.069,"all","8","pulse","9","Low","2"
"3832","OD ","440",0.071,"all","8","pulse","12","Low","2"
"3833","OD ","440",0.074,"all","8","pulse","15","Low","2"
"3834","OD ","440",0.11,"all","8","pulse","18","Low","2"
"3835","OD ","440",0.117,"all","8","pulse","21","Low","2"
"3836","OD ","450",0.067,"all","8","pulse","9","Low","2"
"3837","OD ","450",0.069,"all","8","pulse","12","Low","2"
"3838","OD ","450",0.073,"all","8","pulse","15","Low","2"
"3839","OD ","450",0.106,"all","8","pulse","18","Low","2"
"3840","OD ","450",0.113,"all","8","pulse","21","Low","2"
"3841","OD ","650",0.053,"all","8","pulse","9","Low","2"
"3842","OD ","650",0.054,"all","8","pulse","12","Low","2"
"3843","OD ","650",0.055,"all","8","pulse","15","Low","2"
"3844","OD ","650",0.085,"all","8","pulse","18","Low","2"
"3845","OD ","650",0.088,"all","8","pulse","21","Low","2"
"3846","OD ","800",0.051,"all","8","pulse","9","Low","2"
"3847","OD ","800",0.056,"all","8","pulse","12","Low","2"
"3848","OD ","800",0.055,"all","8","pulse","15","Low","2"
"3849","OD ","800",0.082,"all","8","pulse","18","Low","2"
"3850","OD ","800",0.087,"all","8","pulse","21","Low","2"
"3851","RFU ","395,680",148,"all","8","pulse","9","Low","3"
"3852","RFU ","395,680",62,"all","8","pulse","12","Low","3"
"3853","RFU ","395,680",77,"all","8","pulse","15","Low","3"
"3854","RFU ","395,680",466,"all","8","pulse","18","Low","3"
"3855","RFU ","395,680",172,"all","8","pulse","21","Low","3"
"3856","RFU ","614,680",17,"all","8","pulse","9","Low","3"
"3857","RFU ","614,680",12,"all","8","pulse","12","Low","3"
"3858","RFU ","614,680",16,"all","8","pulse","15","Low","3"
"3859","RFU ","614,680",75,"all","8","pulse","18","Low","3"
"3860","RFU ","614,680",40,"all","8","pulse","21","Low","3"
"3861","RFU ","440,660",111,"all","8","pulse","9","Low","3"
"3862","RFU ","440,660",47,"all","8","pulse","12","Low","3"
"3863","RFU ","440,660",65,"all","8","pulse","15","Low","3"
"3864","RFU ","440,660",353,"all","8","pulse","18","Low","3"
"3865","RFU ","440,660",97,"all","8","pulse","21","Low","3"
"3866","OD ","440",0.087,"all","8","pulse","9","Low","3"
"3867","OD ","440",0.074,"all","8","pulse","12","Low","3"
"3868","OD ","440",0.073,"all","8","pulse","15","Low","3"
"3869","OD ","440",0.115,"all","8","pulse","18","Low","3"
"3870","OD ","440",0.095,"all","8","pulse","21","Low","3"
"3871","OD ","450",0.085,"all","8","pulse","9","Low","3"
"3872","OD ","450",0.072,"all","8","pulse","12","Low","3"
"3873","OD ","450",0.071,"all","8","pulse","15","Low","3"
"3874","OD ","450",0.111,"all","8","pulse","18","Low","3"
"3875","OD ","450",0.094,"all","8","pulse","21","Low","3"
"3876","OD ","650",0.067,"all","8","pulse","9","Low","3"
"3877","OD ","650",0.055,"all","8","pulse","12","Low","3"
"3878","OD ","650",0.055,"all","8","pulse","15","Low","3"
"3879","OD ","650",0.084,"all","8","pulse","18","Low","3"
"3880","OD ","650",0.072,"all","8","pulse","21","Low","3"
"3881","OD ","800",0.063,"all","8","pulse","9","Low","3"
"3882","OD ","800",0.056,"all","8","pulse","12","Low","3"
"3883","OD ","800",0.053,"all","8","pulse","15","Low","3"
"3884","OD ","800",0.08,"all","8","pulse","18","Low","3"
"3885","OD ","800",0.069,"all","8","pulse","21","Low","3"
"3886","RFU ","395,680",65,"all","8","pulse","9","HI","1"
"3887","RFU ","395,680",44,"all","8","pulse","12","HI","1"
"3888","RFU ","395,680",77,"all","8","pulse","15","HI","1"
"3889","RFU ","395,680",305,"all","8","pulse","18","HI","1"
"3890","RFU ","395,680",225,"all","8","pulse","21","HI","1"
"3891","RFU ","614,680",15,"all","8","pulse","9","HI","1"
"3892","RFU ","614,680",6,"all","8","pulse","12","HI","1"
"3893","RFU ","614,680",21,"all","8","pulse","15","HI","1"
"3894","RFU ","614,680",56,"all","8","pulse","18","HI","1"
"3895","RFU ","614,680",37,"all","8","pulse","21","HI","1"
"3896","RFU ","440,660",60,"all","8","pulse","9","HI","1"
"3897","RFU ","440,660",37,"all","8","pulse","12","HI","1"
"3898","RFU ","440,660",62,"all","8","pulse","15","HI","1"
"3899","RFU ","440,660",241,"all","8","pulse","18","HI","1"
"3900","RFU ","440,660",133,"all","8","pulse","21","HI","1"
"3901","OD ","440",0.063,"all","8","pulse","9","HI","1"
"3902","OD ","440",0.074,"all","8","pulse","12","HI","1"
"3903","OD ","440",0.07,"all","8","pulse","15","HI","1"
"3904","OD ","440",0.113,"all","8","pulse","18","HI","1"
"3905","OD ","440",0.118,"all","8","pulse","21","HI","1"
"3906","OD ","450",0.062,"all","8","pulse","9","HI","1"
"3907","OD ","450",0.073,"all","8","pulse","12","HI","1"
"3908","OD ","450",0.068,"all","8","pulse","15","HI","1"
"3909","OD ","450",0.106,"all","8","pulse","18","HI","1"
"3910","OD ","450",0.117,"all","8","pulse","21","HI","1"
"3911","OD ","650",0.051,"all","8","pulse","9","HI","1"
"3912","OD ","650",0.056,"all","8","pulse","12","HI","1"
"3913","OD ","650",0.054,"all","8","pulse","15","HI","1"
